id,sentiment
870436333805649920,1
870436334329970688,0
870436340571271168,0
870436347294691328,-1
870436348796129280,0
870436348896923648,-1
870436349647761412,-1
870436350473928704,-1
870436351946129409,-1
870436358585589760,-1
870436358879199236,0
870436360825430016,-1
870436361093894144,0
870436362037723136,0
870436367020552194,-1
870436368899559425,0
870436370900295681,0
870436375983554561,0
870436375690170368,-1
870436374566105088,-1
870436377812377601,-1
870436385844547585,-1
870436387073294336,0
870436388642017280,-1
870436389887913984,1
870436391800291328,1
870436393671024640,0
870436392492466176,0
870436401040457729,0
870436403275890688,-1
870436403016060928,0
870436403842342912,1
870436405780115456,1
870436411215929345,0
870436413589925889,-1
870436414239977472,-1
870436417029242885,0
870436417033383936,-1
870436419386449924,-1
870436420002996224,-1
870436421303238656,-1
870436425916755970,-1
870436425728221184,-1
870436425757372416,-1
870436426294231044,-1
870436430077583360,-1
870436433558855680,0
870436434066325504,-1
870436434997641216,0
870436437748928512,-1
870436438961246208,-1
870436440567681024,-1
870436449488908289,1
870436450092953600,0
870436450927468545,0
870436451523203072,-1
870436456413761537,-1
870436457105805312,0
870436457193893888,-1
870436459559387136,-1
870436465083162626,0
870436465381167104,0
870436475132940289,0
870436478031196162,0
870436480883281925,1
870436484616253441,0
870436488055574528,-1
870436489787781120,-1
870436491335434240,-1
870436496360087552,0
870436496536473604,0
870436501070524420,-1
870436504589479939,-1
870436505717788675,0
870436507445858304,-1
870436508376879104,0
870436511887609860,-1
870436517792989184,0
870436518804033537,0
870436522591375360,0
870436525426659328,0
870436529629306881,-1
870436530690473984,-1
870436530489143296,-1
870436531990925312,-1
870436533391642624,-1
870436533437779968,1
870436537888100356,-1
870436544120852480,-1
870436545450446849,0
870436546318655488,0
870436546716983298,0
870436548965146625,-1
870436549749559296,0
870436550152245253,-1
870436550512791552,0
870436551322415104,-1
870436552194871300,-1
870436554346553344,-1
870436558666694660,0
870436559719419905,-1
870436558150742016,-1
870436563317960704,1
870436574038708224,0
870436576710586368,-1
870436577364856836,-1
870436579495596032,-1
870436580695179264,0
870436581861195778,1
870436584335613952,-1
870436586407604224,0
870436587452194821,1
870436591948275712,0
870436591914729472,0
870436594985164801,-1
870436596599869441,-1
870436597669539840,0
870436599854747648,1
870436602224541697,-1
870436603923226624,0
870436604879319041,0
870436606599102464,0
870436607257698308,0
870436608973123584,0
870436610281623552,0
870436610214469633,1
870436614983516162,0
870436616816521218,1
870436616514523136,-1
870436617219002370,-1
870436617101733890,-1
870436621010714625,0
870436624617938945,-1
870436625146290176,-1
870436631324577792,1
870436632612229120,1
870436634386366464,1
870436638836613120,0
870436641512366080,-1
870436644377309186,-1
870436647673974784,1
870436648089255936,1
870436648290471936,0
870436655223771136,0
870436655366381569,0
870436656851058688,-1
870436658281406464,1
870436659422257152,0
870436665403125764,-1
870436669496803328,-1
870436675616419843,-1
870436680280530944,0
870436681903620097,-1
870436681643565056,-1
870436685879926785,0
870436688711102464,-1
870436689629532160,0
870436690137157632,1
870436692653596672,1
870436702355161088,0
870436707237191680,1
870436719635464193,-1
870436722114523136,1
870436725247684608,1
870436727009271808,-1
870436727382585345,-1
870436728624078848,-1
870436730142285824,1
870436730817662976,0
870436733711597568,-1
870436734739374080,0
870436737016668160,-1
870436741659971584,0
870436746139279360,0
870436747817168901,0
870436753206673408,-1
870436755987681280,0
870436758344826881,0
870436767102627840,0
870436768172171267,0
870436771494068224,0
870436777290592257,-1
870436778494357506,-1
870436777215086592,0
870436779412901888,0
870436779895259136,0
870436781086330880,-1
870436783091089408,0
870436797406490628,1
870436798127783936,0
870436801902555136,-1
870436803777404928,-1
870436803731271680,0
870436807539699712,-1
870436811377659904,0
870436812279472128,0
870436816641441792,0
870436823272742913,0
870436823134240768,0
870436826389123072,0
870436828368838656,0
870436833573851136,0
870436839961710592,-1
870436842126139392,-1
870436842155511809,1
870436843711373312,0
870436845733019648,0
870436855115730945,0
870436855430250497,0
870436856067960832,1
870436858664173570,-1
870436859134058497,-1
870436865958060032,1
870436865886740480,0
870436868915044353,0
870436874439069696,0
870436881103810560,-1
870436888720683009,-1
870436893015527424,-1
870436896975015937,-1
870436897520140288,-1
870436899403382785,-1
870436899885731840,-1
870436899923558400,-1
870436900850475008,0
870436904755486722,-1
870436906504531969,-1
870436910610530304,0
870436913492226048,0
870436921209745409,1
870436922581241856,-1
870436923679981568,0
870436928100945920,0
870436931489767424,0
870436932047843328,-1
870436932878295041,0
870436933524238336,-1
870436936141373441,-1
870436938293137409,0
870436939257741312,0
870436939932999680,0
870436944299294721,0
870436945775558656,-1
870436945855475712,0
870436946505609216,-1
870436948917092352,0
870436957821829124,-1
870436962032906240,0
870436961944829952,0
870436963698049024,0
870436963840663552,1
870436964410863616,0
870436964851384321,0
870436965254148096,1
870436967447580672,0
870436973231562752,0
870436974590533632,-1
870436975584698368,-1
870436978411487233,0
870436978440974336,0
870436979556700161,1
870436983608287233,0
870436983700672512,-1
870436984258519040,-1
870436991896240128,-1
870436992093372417,0
870436992890351616,0
870437003346804736,0
870437010267295745,0
870437007742222336,-1
870437021189369856,1
870437021864546305,0
870437022191714304,0
870437025912152064,0
870437025752678400,0
870437027459760129,0
870437027942203394,0
870437031322673152,-1
870437038050295808,0
870437038977200128,0
870437038851596289,0
870437039233261568,0
870437040269082624,-1
870437041766408192,-1
870437042978672640,1
870437045935591425,0
870437048850808832,0
870437051669282817,0
870437055846907906,0
870437059843964929,1
870437061001715712,-1
870437061362429954,0
870437062842892288,0
870437062691872768,0
870437063161774081,-1
870437065661464576,0
870437067590778880,0
870437067322310656,-1
870437067582472193,-1
870437068962320384,-1
870437069780271104,0
870437072930263041,-1
870437074041798656,0
870437088864329729,0
870437087996194816,0
870437088403107844,0
870437097248874501,-1
870437098872070149,0
870437100365238273,0
870437116085403648,0
870437119113744385,0
870437120384671744,-1
870437132434911232,-1
870437133562953728,0
870437133949038593,-1
870437142547357696,1
870437144891768832,0
870437148343681024,-1
870437148247379974,1
870437155595735042,0
870437159206920192,0
870437163455832064,1
870437169264869376,0
870437169793466370,0
870437173882896385,0
870437177519251457,0
870437182238076929,1
870437184704323585,1
870437185211772928,0
870437190936838145,-1
870437191830425600,1
870437194678259716,-1
870437197878632450,-1
870437204991987712,1
870437204962623489,1
870437207697477633,-1
870437208876089344,-1
870437210276974592,-1
870437212294402048,-1
870437211740807168,0
870437215683432449,-1
870437219651076096,0
870437223853940738,0
870437226152415232,0
870437226664132609,-1
870437227884666880,-1
870437227423289344,0
870437230342492160,0
870437230912917506,-1
870437232674557953,-1
870437235656724480,-1
870437240903577601,-1
870437241327366144,-1
870437241385918465,0
870437242908557312,0
870437244594786305,0
870437246893215744,0
870437246826106880,0
870437249414037504,1
870437250647040002,1
870437250634366976,1
870437254585438208,1
870437254820356097,-1
870437257106280448,-1
870437256749760512,-1
870437257890512896,-1
870437258142167040,-1
870437263834066944,-1
870437265876451329,-1
870437269957623808,-1
870437271396245506,0
870437272105222144,0
870437272801296384,0
870437273053143041,-1
870437275670327296,-1
870437276815208449,-1
870437278610407424,-1
870437280766468097,-1
870437281403990021,1
870437284398546944,1
870437285493329921,1
870437286512545792,1
870437286873251840,0
870437289285103616,-1
870437291570769920,-1
870437298428559361,-1
870437298881654784,0
870437300441800704,0
870437303637860352,0
870437305982394368,-1
870437307006033920,0
870437311560916992,-1
870437311493791744,1
870437315327311872,1
870437315453255680,-1
870437316501921796,0
870437318280310785,-1
870437318448087042,0
870437319043678209,0
870437320121561090,0
870437322566885376,0
870437322822647814,0
870437324500459520,1
870437326798950400,0
870437326748434433,0
870437330254823424,0
870437330045198337,-1
870437337188114433,-1
870437336680714240,0
870437342045229057,0
870437345509560320,-1
870437345685757952,-1
870437342363955200,0
870437347556548609,-1
870437347971784705,0
870437348529639424,0
870437350966308865,-1
870437350995656704,-1
870437350706380800,0
870437352363184129,-1
870437352715546628,0
870437353629679616,-1
870437354229698564,0
870437354896580609,-1
870437355374624768,-1
870437355592732672,-1
870437361057906691,-1
870437362752532480,-1
870437364916789248,-1
870437365759782912,-1
870437370130178048,0
870437374265708544,0
870437378233651200,-1
870437383099076610,0
870437386546753537,-1
870437390279524352,0
870437390728351744,0
870437390845964288,0
870437394146709504,0
870437394243354624,1
870437397971877889,-1
870437398936784896,0
870437399867801601,-1
870437401734369280,-1
870437404028657668,1
870437405966438400,0
870437406780030977,-1
870437407199567873,-1
870437408122195968,-1
870437409510440960,-1
870437413742673921,-1
870437415126654978,1
870437415281979392,-1
870437415894343681,0
870437424232574977,-1
870437425226555393,-1
870437432969351168,0
870437433514409984,0
870437435225722880,0
870437444759371776,0
870437444524670977,0
870437448836370433,0
870437449981468673,0
870437453001142272,-1
870437458621546497,0
870437460588625923,-1
870437461549121536,-1
870437462765576192,-1
870437465357598720,-1
870437466045591553,-1
870437466205016064,0
870437469258252288,-1
870437471053529088,-1
870437473633144832,-1
870437477043097600,-1
870437478024466432,-1
870437479567966209,0
870437485192544260,-1
870437485238726657,0
870437486794768385,0
870437488925585409,0
870437491723177984,0
870437492595412992,-1
870437498316398592,0
870437497175764992,0
870437501290160128,0
870437512879235073,-1
870437513558708224,0
870437514300891136,0
870437514334449665,0
870437514477051904,0
870437514401554433,0
870437514347139072,0
870437514414137346,0
870437514338643968,0
870437514338746368,0
870437514347020290,0
870437514368081921,0
870437514410041344,0
870437514443608064,0
870437514380689408,0
870437514368106496,0
870437514355462145,0
870437514451984384,0
870437514485485569,0
870437514493939712,0
870437514556743681,0
870437514355527681,0
870437514472861696,0
870437514590302208,0
870437514506420224,0
870437514565214211,0
870437514569433088,0
870437514686877697,0
870437514518994945,0
870437514527387649,0
870437514602926081,0
870437514468745216,0
870437514527494144,0
870437514527387648,0
870437514414219264,0
870437514640728065,0
870437514636476417,0
870437514523295744,0
870437514640633856,0
870437514636427264,0
870437514409943040,0
870437514451968000,0
870437514544152576,0
870437514745593860,0
870437514598727680,0
870437514439401472,0
870437514569371648,0
870437515391508480,-1
870437519292104705,0
870437527622111232,0
870437530235150337,0
870437543405342721,-1
870437543879245824,1
870437546324406272,-1
870437548891308032,-1
870437556223070208,0
870437556898476033,-1
870437562191630337,-1
870437565664514048,-1
870437567648460800,-1
870437568113852416,-1
870437571376971776,-1
870437574321426433,0
870437573851795457,0
870437576989175809,0
870437577651826689,1
870437580738777088,1
870437594827378688,0
870437597117657089,0
870437602805112832,0
870437606949040128,0
870437608605798404,1
870437613278289921,0
870437618948820993,0
870437621230698496,0
870437623210397696,0
870437628214001664,0
870437631468871680,0
870437639085850624,1
870437641203875842,-1
870437650636910593,0
870437653598154752,-1
870437654487289856,1
870437655313514498,0
870437659453390848,0
870437663551229952,-1
870437667070255104,-1
870437667351212032,1
870437668265570305,-1
870437669846659072,-1
870437672241684484,-1
870437672849817600,-1
870437677711204353,0
870437681075027968,0
870437690369609728,0
870437691636064256,-1
870437696895721472,0
870437701215858688,1
870437701698191360,-1
870437703766102016,0
870437706559623168,0
870437708207759360,0
870437718269894656,0
870437718676963328,-1
870437724947230720,0
870437726612590592,0
870437729502244868,1
870437732954275840,0
870437736758509569,-1
870437738868203520,0
870437739216289792,-1
870437742529978368,1
870437743821701120,-1
870437745117716480,-1
870437747697172480,0
870437747990831105,0
870437753372241920,0
870437754441785344,0
870437761932591104,-1
870437765657354240,1
870437775673372672,0
870437776432517121,0
870437784875655169,-1
870437790890287104,0
870437795017392128,0
870437794656784387,0
870437796359544832,0
870437810460930049,0
870437810532167681,-1
870437820573286402,-1
870437829301686273,-1
870437832225173505,0
870437833995161601,0
870437836574556160,-1
870437839686688768,-1
870437840496324615,-1
870437841544728576,0
870437842094366721,-1
870437842849333248,0
870437851875262464,0
870437852449955841,0
870437852798169088,1
870437857915285508,-1
870437859508969476,0
870437864353300480,-1
870437868958863360,-1
870437873857818624,-1
870437875019591684,-1
870437877234184192,-1
870437877301301248,-1
870437879301816320,0
870437880916660224,0
870437881508220928,-1
870437881667629060,0
870437882686840832,-1
870437889468801024,0
870437893323366400,-1
870437897505132544,0
870437899375857664,0
870437899057147905,0
870437911648288772,1
870437913288474624,-1
870437915838431232,-1
870437916358709248,1
870437916874559488,-1
870437916111233024,-1
870437922788433920,0
870437926320132096,1
870437927473430529,0
870437931382579200,-1
870437946024841216,-1
870437951783784449,0
870437952928702465,0
870437953268457472,-1
870437954329686016,-1
870437954803691520,0
870437958347890688,0
870437964396081153,0
870437971605860353,0
870437976249167872,0
870437977440256000,0
870437981823287297,0
870437983052337152,0
870437985459875840,1
870437985795416064,1
870437986504232961,1
870437989960138752,-1
870437992820871168,0
870437996507664385,0
870437997715398656,-1
870437997740605441,-1
870437998264950784,0
870437999691128832,-1
870438000295006208,1
870438004359217153,1
870438008775995392,0
870438008796975104,0
870438009249742848,1
870438009845555201,-1
870438010025725952,-1
870438018024325120,1
870438034289827840,1
870438034147332096,0
870438035275390977,-1
870438036617666561,-1
870438036986900480,0
870438038249160704,1
870438040291819521,0
870438040803713024,0
870438042896662529,0
870438046751236096,1
870438047594287104,0
870438058205696000,0
870438060311404545,-1
870438061267533824,-1
870438062018449408,-1
870438062257459200,-1
870438062618288131,-1
870438063880753152,-1
870438066325831680,0
870438065243860992,-1
870438067596705792,1
870438070302199812,0
870438071954702341,0
870438073875681280,0
870438076253974529,1
870438077721870336,-1
870438085430984704,0
870438088400437248,-1
870438092015939584,0
870438104145969153,1
870438105504825346,1
870438106436165634,1
870438109380567040,1
870438110982569984,0
870438113696518144,1
870438116485505025,-1
870438118092152833,0
870438119849562112,-1
870438120851857408,-1
870438121585954817,-1
870438124077236224,-1
870438123943145476,-1
870438125100826624,-1
870438127340576768,-1
870438130419204097,-1
870438131299962881,-1
870438132713500673,-1
870438133682143232,0
870438132214366208,-1
870438145824702464,1
870438146235924481,0
870438148672819200,0
870438150530846721,-1
870438151927549952,-1
870438152703545344,-1
870438157929504768,1
870438160584626176,0
870438161087778817,-1
870438163206090752,-1
870438164430815233,0
870438165831614464,-1
870438166767034368,0
870438167215828992,-1
870438167890886656,0
870438167739998208,-1
870438171082977280,0
870438171875700737,1
870438173352091649,0
870438177080725504,-1
870438182441144324,-1
870438190141718528,1
870438192125816832,0
870438193031770113,-1
870438193807667200,-1
870438197712506880,1
870438199700709376,0
870438208403902464,0
870438210073018369,0
870438210345816065,-1
870438213717970945,-1
870438215085244416,-1
870438215823634433,-1
870438216792514561,-1
870438220160319488,0
870438221607456768,-1
870438221821468672,-1
870438222165422081,1
870438222924587008,-1
870438232680517635,0
870438234173587456,0
870438235163553793,0
870438238070112256,-1
870438239445934084,-1
870438239513047040,-1
870438241186570240,-1
870438245468749824,0
870438246580314113,0
870438247876501504,1
870438256151859200,0
870438262057218049,0
870438264099962880,-1
870438265349865477,0
870438267476254721,0
870438272773885953,0
870438279153238016,-1
870438280822652929,-1
870438284949950465,-1
870438286355050496,1
870438288305389568,1
870438289282654208,0
870438289198764032,0
870438290221957120,-1
870438290738085888,-1
870438296790462465,-1
870438297906163712,-1
870438298933751808,-1
870438305279639552,0
870438306374340612,-1
870438309519949824,-1
870438314943401988,1
870438317166391296,-1
870438318022025217,-1
870438323411484672,0
870438323688525824,0
870438328159657986,0
870438331263463424,-1
870438334664892416,-1
870438336003018752,0
870438337173045248,0
870438342084747265,-1
870438345800810496,-1
870438350242578432,-1
870438351085510657,0
870438354009174017,0
870438355028324353,0
870438355485417473,1
870438356295057409,-1
870438358752796672,-1
870438359457517568,1
870438361785409536,-1
870438371264348161,-1
870438373374050304,1
870438374837858304,1
870438374775164928,0
870438384682119169,0
870438388993736704,-1
870438396182790144,0
870438397160157184,0
870438397210484738,-1
870438398363746304,-1
870438398992957442,-1
870438400423231489,1
870438402197299200,0
870438407100538880,0
870438407171751936,-1
870438410670010368,0
870438411970236416,-1
870438411961737216,-1
870438413765423105,0
870438415615000576,-1
870438418026815488,-1
870438418664345603,-1
870438421579259904,-1
870438423345188865,-1
870438436997480448,1
870438437010243584,-1
870438436876017668,0
870438439275122688,1
870438439770050560,1
870438443087577089,0
870438444920705026,-1
870438446506102785,1
870438447546331137,-1
870438454118686720,-1
870438453732888576,0
870438458900140032,-1
870438459768545280,-1
870438461588852736,-1
870438463425753088,-1
870438463337836545,0
870438463845392384,-1
870438462683582464,0
870438465216839680,-1
870438468094218240,0
870438474549252097,0
870438476440842240,-1
870438476667396096,-1
870438477724364800,0
870438482023469060,-1
870438483034329088,-1
870438483495718916,1
870438498368720896,0
870438508367937536,0
870438512759369729,0
870438515749773313,0
870438516907532289,0
870438518165786624,0
870438524243279873,0
870438525384130561,0
870438527049244672,-1
870438533567307776,-1
870438537182801920,-1
870438540387139584,-1
870438543918735362,-1
870438545667874817,1
870438546397687808,-1
870438551749509120,-1
870438550545682432,-1
870438559043379203,-1
870438557332242433,-1
870438561648173056,0
870438564592574470,-1
870438566035423233,0
870438569948487680,0
870438573475979266,0
870438575090917376,1
870438578383458305,1
870438578500898818,-1
870438578567774208,-1
870438578937114624,0
870438580375740417,0
870438582392979456,-1
870438584368672772,0
870438586054721537,0
870438591393955840,0
870438591989678080,0
870438592744574976,0
870438598503530498,1
870438599673528320,0
870438599539470336,0
870438603045965824,-1
870438604832518144,0
870438605348646913,0
870438607529684992,0
870438608729247749,0
870438613531721729,0
870438620951228417,0
870438627628724224,0
870438628375359489,0
870438628622729216,0
870438630237581312,1
870438630644260864,1
870438632989052928,0
870438633685348352,1
870438633458761728,1
870438638579929088,-1
870438640350089216,0
870438642790969344,-1
870438645534248960,1
870438646033203200,0
870438648679985156,0
870438655801905152,-1
870438657714507776,-1
870438658205138945,0
870438659652292610,-1
870438664043679744,-1
870438665151021056,-1
870438671534641152,1
870438672210042882,-1
870438673308819456,-1
870438680288264193,-1
870438681156370432,0
870438681277997056,0
870438684142837760,0
870438687422660610,1
870438690945769472,-1
870438692506058752,1
870438692443353088,1
870438692871188480,-1
870438692967641088,-1
870438694758502400,1
870438696260059136,0
870438697501683713,0
870438700420923393,0
870438700920045568,1
870438704023822336,1
870438704220823552,0
870438713750368256,0
870438715159654400,-1
870438716501770241,-1
870438727935442944,1
870438730082930688,1
870438730905112577,0
870438731714527232,1
870438731819470848,0
870438737557192704,-1
870438740229070849,0
870438741244076032,0
870438740799434753,0
870438742586032128,-1
870438747355172864,0
870438750890860544,-1
870438751373099008,0
870438751448686593,-1
870438753407561728,0
870438754070052864,0
870438755638722560,-1
870438768062472193,-1
870438768401985536,0
870438769614368769,0
870438776543133697,0
870438777638014976,0
870438782088216577,-1
870438783245836288,0
870438783493316609,0
870438784009162753,1
870438792498491397,-1
870438791424638976,1
870438794281058305,0
870438794272657408,-1
870438796017508356,-1
870438797980254209,-1
870438800102637568,-1
870438808340369409,0
870438810676539392,0
870438812060532738,-1
870438813197152256,1
870438814371762176,-1
870438820000485377,0
870438820164104193,-1
870438822907174912,-1
870438824509177857,-1
870438825918701569,-1
870438825822171138,0
870438826832936961,-1
870438827231465472,1
870438828393279488,1
870438830641471488,0
870438831966834688,-1
870438831983656960,0
870438836953862145,0
870438838937821184,0
870438841160798208,0
870438841995407360,0
870438848630710273,-1
870438848299507712,0
870438851126456320,0
870438854544596992,0
870438855450648577,0
870438861213650944,0
870438862514003968,0
870438863600103425,-1
870438864011358208,1
870438871447683073,0
870438874035535873,0
870438887872540672,0
870438890066268162,-1
870438892645658625,-1
870438896470941696,0
870438904427675648,-1
870438906163888129,-1
870438909406199809,0
870438910207303680,1
870438919959187456,1
870438922441994240,0
870438923666952193,0
870438926447775744,0
870438927097876480,0
870438927697661952,1
870438928532201472,-1
870438932076539904,0
870438933284306944,1
870438933456232448,-1
870438935058681856,-1
870438935649857540,0
870438947004043264,0
870438949499666433,0
870438949898113024,-1
870438951986896897,-1
870438953450483712,-1
870438953710694401,-1
870438956738990080,0
870438962363588612,-1
870438965710659588,0
870438965798727681,0
870438968164143104,-1
870438971205201920,0
870438985436409860,1
870438990847070208,0
870438998493216768,1
870438998740783104,0
870439000972111872,-1
870439003048341505,1
870439006156201985,1
870439005594058752,0
870439008467374084,-1
870439011025924096,1
870439016776257536,-1
870439016604327936,-1
870439017871015936,0
870439019250843648,0
870439022526480384,0
870439023659110400,1
870439027450793988,1
870439031036825600,0
870439031389134848,0
870439033779789825,-1
870439032588648449,-1
870439039681388544,-1
870439040792666112,1
870439041421979648,0
870439042965413889,0
870439044877922307,1
870439044630577152,0
870439045293277184,-1
870439045717012480,1
870439046564036608,-1
870439050590552064,0
870439054076149760,1
870439058627055621,0
870439059621113856,0
870439060820475904,0
870439065304346624,0
870439065526599682,-1
870439070073106432,-1
870439081947410432,-1
870439084572815360,-1
870439089161596928,1
870439091510407168,-1
870439093649498112,1
870439094396080129,0
870439094064631808,0
870439108455301121,0
870439110472855552,0
870439111110385664,-1
870439115900235776,-1
870439117645111296,-1
870439119649996802,0
870439121789100034,0
870439124733313024,1
870439126885179393,-1
870439129036726272,-1
870439138406694914,0
870439139816165376,0
870439142924091393,0
870439143771430913,0
870439146040377344,0
870439154898751488,0
870439159839604736,-1
870439167330799616,-1
870439170182754305,0
870439169553727488,-1
870439180756713472,0
870439186431709184,0
870439188830842881,0
870439189363343360,-1
870439190311424002,1
870439190982533120,1
870439194329440257,0
870439197009739776,0
870439200570580996,-1
870439207864545280,-1
870439210251145217,-1
870439216873840640,-1
870439221701599232,1
870439222657794048,0
870439224536903681,0
870439230622838785,-1
870439230425767937,-1
870439234313834497,0
870439241117044736,0
870439243801391105,-1
870439247206993921,-1
870439247488192513,0
870439250143137794,0
870439251363614720,0
870439252328202240,0
870439254740086784,1
870439254509453312,0
870439256036171777,0
870439260230361089,-1
870439264898646017,1
870439265926336512,-1
870439268392587265,0
870439269168492546,1
870439270468734980,-1
870439280623194112,-1
870439284460978177,0
870439293310906368,-1
870439293591990272,-1
870439294938337280,0
870439296074825732,0
870439295777112064,1
870439299124154368,-1
870439301275766784,0
870439301087019008,0
870439301951045632,-1
870439302714589185,0
870439307630100480,0
870439308955709440,0
870439311262482433,0
870439317814095873,0
870439317755371521,0
870439322691829760,-1
870439323732254720,1
870439325342629888,1
870439327121231877,0
870439327175778305,0
870439332678684672,-1
870439335186878464,-1
870439335170068482,1
870439339901149184,0
870439345387327488,0
870439345244827648,0
870439345366368258,0
870439347820089344,0
870439347664945155,1
870439356665704448,1
870439358012071937,0
870439359320686592,0
870439359182290945,-1
870439362227523584,0
870439363024494592,0
870439363087347712,0
870439367394906112,0
870439370125266944,0
870439370083487744,-1
870439371845009408,1
870439372306472961,0
870439372558147584,-1
870439376249016320,-1
870439391042428928,0
870439395584692225,1
870439396146905088,0
870439399523221505,-1
870439401997729794,1
870439402727714816,1
870439404560691203,1
870439405793693697,-1
870439406905196545,0
870439408763154436,0
870439409199525888,-1
870439409836933120,0
870439410311081984,0
870439411787354112,0
870439413154820096,0
870439413871804416,0
870439416921296898,0
870439420255625216,0
870439423686582272,-1
870439424370278400,0
870439427314786305,0
870439427847458817,0
870439431748112386,-1
870439433333612544,-1
870439437162893312,-1
870439438630998017,-1
870439440728064000,0
870439440975527939,1
870439447459921924,-1
870439450886766592,0
870439453357215744,1
870439455026536448,0
870439457337610240,-1
870439464761348096,1
870439469488508930,1
870439470012616704,-1
870439474450358273,0
870439475532275712,-1
870439479462551552,-1
870439482268327936,0
870439483841425408,1
870439484432695296,1
870439485611417601,1
870439486085320704,-1
870439490388717568,0
870439491386785792,0
870439500979240961,0
870439502782889985,-1
870439508419936258,-1
870439516263202816,1
870439516666048512,0
870439517249056768,0
870439517655793664,0
870439518545039360,0
870439521673936896,1
870439522898776064,-1
870439524274503680,-1
870439525222404097,0
870439528049164289,-1
870439528733048832,1
870439530989580288,0
870439532436389888,1
870439538702856194,-1
870439540774797316,-1
870439542184083457,1
870439542544900097,-1
870439541617942528,-1
870439543392137217,0
870439547942957056,-1
870439559758319616,0
870439559732973569,0
870439566175588352,0
870439570936139780,0
870439570466152448,-1
870439571141611524,-1
870439571657502720,0
870439571523350529,0
870439572001267713,-1
870439581270761473,0
870439581241430016,0
870439587054833666,-1
870439591613943808,-1
870439592754851840,-1
870439594399019008,0
870439600866701313,-1
870439604565950464,0
870439605098643456,1
870439609523556353,0
870439609775378432,0
870439611767545857,0
870439620751769600,0
870439618730233856,0
870439622026829824,0
870439624413515776,0
870439626271490050,0
870439627974430721,0
870439627726798848,0
870439632235843584,0
870439634873995265,-1
870439635431940096,-1
870439637348745217,1
870439638585843712,0
870439639156314113,0
870439639445684225,-1
870439640318189568,0
870439640230223872,-1
870439645032534017,0
870439647620587522,-1
870439652305580032,0
870439652431454210,1
870439654075617280,1
870439658487914496,-1
870439660258041856,-1
870439660761296896,0
870439660597673989,-1
870439662518763520,0
870439663215022081,0
870439663265337345,0
870439665530228737,0
870439672731717633,-1
870439678616326148,-1
870439679933399040,0
870439682567528448,0
870439687248150528,-1
870439687097389056,-1
870439691878903808,0
870439695062192128,0
870439695276265473,0
870439695959838720,0
870439696580694017,1
870439701303492609,1
870439721419264001,0
870439721620602880,0
870439726502653952,-1
870439730147667974,-1
870439735218647041,0
870439739303706626,-1
870439740788494336,0
870439744555102208,-1
870439746560032769,-1
870439747625385984,-1
870439750586519553,-1
870439752155054080,-1
870439753681739776,-1
870439753950298112,-1
870439755791581185,-1
870439756689289217,-1
870439759117549568,-1
870439764914184192,0
870439765534851072,-1
870439765421813760,-1
870439772673765376,0
870439776868069377,0
870439777069187072,-1
870439780198297600,0
870439780336545792,0
870439781779615749,-1
870439786024140800,-1
870439790243655680,0
870439793037127680,0
870439800066555904,-1
870439801043824641,0
870439806978936833,-1
870439822057504769,-1
870439823521099777,-1
870439824003616768,1
870439827111636992,0
870439830932664320,-1
870439831003742208,1
870439834208391168,1
870439838247510016,-1
870439839287709698,0
870439838922801152,-1
870439843129688065,-1
870439847244292102,-1
870439850620715009,1
870439851786616833,0
870439855909511168,-1
870439855800676354,0
870439856123633664,0
870439857700560896,-1
870439864759709697,0
870439868425527296,0
870439870019260416,0
870439872078786560,0
870439876902232070,1
870439881281077248,-1
870439882774020096,0
870439883210346496,0
870439888277180416,-1
870439893033508864,0
870439893662670848,-1
870439895378124800,-1
870439905519972352,1
870439906975371264,1
870439908829052928,-1
870439909101887488,-1
870439911681294336,0
870439915384918017,0
870439916039061504,-1
870439918547472385,-1
870439918912327684,1
870439923072901120,0
870439923224129537,0
870439923068923906,0
870439925174288384,-1
870439925501501441,-1
870439925728124928,1
870439926579560448,-1
870439928253083649,-1
870439929935011840,0
870439935215636480,1
870439937581105154,0
870439938709434368,-1
870439946766700545,-1
870439949161639936,1
870439957181194240,1
870439957512548353,0
870439964034682880,0
870439966815518720,1
870439968107376640,-1
870439971378798592,-1
870439972490358785,-1
870439973551353856,-1
870439974159745024,1
870439980392484864,-1
1024156074784448513,-1
1024156074717458434,-1
1024156075002683392,-1
1024156076453842944,1
1024156076713889792,-1
1024156076680392705,0
1024156077179338754,0
1024156077569581056,1
1024156078089486337,-1
1024156077967925250,-1
1024156078060138496,-1
1024156077989011462,1
1024156078643322880,1
1024156079112871936,-1
1024156079259705344,-1
1024156079469547522,-1
1024156080002281472,0
1024156079985438720,0
1024156080518168576,0
1024156080400560128,0
1024156080656531459,1
1024156081893699585,0
1024156083047124994,1
1024156083605196800,0
1024156083756179456,0
1024156084557238273,-1
1024156084942987264,1
1024156085534511104,1
1024156085756866561,-1
1024156086759288832,0
1024156086989770752,-1
1024156087073824769,-1
1024156087539228672,1
1024156087828836353,1
1024156087988051969,1
1024156089250709515,-1
1024156089674158081,-1
1024156089363783680,-1
1024156089766400000,1
1024156089938571264,1
1024156089913303042,-1
1024156090131304449,1
1024156090060165120,1
1024156090727112704,-1
1024156090995494914,0
1024156091813388293,0
1024156091666636800,1
1024156092157313024,1
1024156092962459648,1
1024156093067538432,0
